tick,temps_s,x,y,z,vx,vy,vz,vitesse,vitesse_horizontale,vitesse_verticale,pression,masse,poids,portance,poussee,trainee,resultante_y,gaz_total,gaz_capacite,regime_max,stress_su,capacite_su,au_sol,surcharge,f_gravite_x,f_gravite_y,f_gravite_z,f_ballon_x,f_ballon_y,f_ballon_z,f_helice@11.10.10_x,f_helice@11.10.10_y,f_helice@11.10.10_z,f_helice@21.10.10_x,f_helice@21.10.10_y,f_helice@21.10.10_z,f_trainee_x,f_trainee_y,f_trainee_z
385,19.25,0.0245,207.0616,0.0048,0.00259,14.60293,0.00027,14.60293,0.0026,14.60293,0.56155,1856.75,20424.25,27687.6,0.0,9231.59,-1968.246,2979.54,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,27687.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.619,-9231.593,-0.167
390,19.5,0.0251,210.6714,0.0049,0.00266,14.32866,0.00027,14.32866,0.00267,14.32866,0.55353,1856.75,20424.25,27319.8,0.0,8965.1,-2069.553,2982.71,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,27319.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.649,-8965.102,-0.17
395,19.75,0.0258,214.2108,0.0049,0.00272,14.04168,0.00028,14.04168,0.00273,14.04168,0.54578,1856.75,20424.25,26960.03,0.0,8697.36,-2161.576,2985.4,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,26960.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.669,-8697.361,-0.172
400,20.0,0.0265,217.6767,0.005,0.00276,13.74325,0.00028,13.74325,0.00277,13.74325,0.5383,1856.75,20424.25,26609.09,0.0,8429.16,-2244.322,2987.67,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,26609.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.68,-8429.161,-0.173
405,20.25,0.0272,221.0664,0.0051,0.00279,13.43458,0.00029,13.43458,0.0028,13.43458,0.53108,1856.75,20424.25,26267.57,0.0,8161.24,-2317.916,2989.59,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,26267.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.684,-8161.239,-0.173
410,20.5,0.0279,224.3775,0.0052,0.00281,13.11688,0.00029,13.11688,0.00282,13.11688,0.52413,1856.75,20424.25,25935.95,0.0,7894.27,-2382.575,2991.21,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,25935.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.68,-7894.273,-0.173
415,20.75,0.0286,227.6081,0.0052,0.00281,12.79133,0.00029,12.79133,0.00283,12.79133,0.51743,1856.75,20424.25,25614.55,0.0,7628.88,-2438.58,2992.58,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,25614.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.669,-7628.876,-0.172
420,21.0,0.0293,230.7562,0.0053,0.00281,12.45904,0.00029,12.45904,0.00282,12.45904,0.51098,1856.75,20424.25,25303.59,0.0,7365.6,-2486.262,2993.74,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,25303.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.653,-7365.601,-0.17
425,21.25,0.03,233.8203,0.0054,0.0028,12.12111,0.00029,12.12111,0.00281,12.12111,0.50479,1856.75,20424.25,25003.21,0.0,7104.94,-2525.981,2994.71,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,25003.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.632,-7104.945,-0.168
430,21.5,0.0307,236.7993,0.0054,0.00278,11.77855,0.00029,11.77855,0.00279,11.77855,0.49883,1856.75,20424.25,24713.48,0.0,6847.34,-2558.117,2995.54,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,24713.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.607,-6847.343,-0.166
435,21.75,0.0314,239.6921,0.0055,0.00275,11.43236,0.00028,11.43236,0.00276,11.43236,0.49312,1856.75,20424.25,24434.37,0.0,6593.18,-2583.061,2996.23,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,24434.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.578,-6593.18,-0.163
440,22.0,0.0321,242.4979,0.0056,0.00271,11.08346,0.00028,11.08346,0.00273,11.08346,0.48764,1856.75,20424.25,24165.84,0.0,6342.79,-2601.205,2996.82,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,24165.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.546,-6342.793,-0.159
445,22.25,0.0327,245.2162,0.0057,0.00267,10.73273,0.00028,10.73273,0.00269,10.73273,0.48239,1856.75,20424.25,23907.78,0.0,6096.47,-2612.936,2997.32,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,23907.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.512,-6096.471,-0.156
450,22.5,0.0334,247.8466,0.0057,0.00263,10.38099,0.00027,10.38099,0.00264,10.38099,0.47735,1856.75,20424.25,23660.07,0.0,5854.46,-2618.638,2997.73,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,23660.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.476,-5854.461,-0.152
455,22.75,0.0341,250.3891,0.0058,0.00258,10.02901,0.00027,10.02901,0.00259,10.02901,0.47254,1856.75,20424.25,23422.54,0.0,5616.98,-2618.682,2998.09,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,23422.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.439,-5616.976,-0.148
460,23.0,0.0347,252.8436,0.0059,0.00252,9.67753,0.00026,9.67753,0.00254,9.67753,0.46793,1856.75,20424.25,23195.01,0.0,5384.19,-2613.426,2998.39,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,23195.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,-5384.19,-0.144
465,23.25,0.0353,255.2104,0.0059,0.00247,9.32721,0.00025,9.32721,0.00248,9.32721,0.46353,1856.75,20424.25,22977.28,0.0,5156.25,-2603.218,2998.64,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,22977.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.361,-5156.251,-0.14
470,23.5,0.0359,257.4899,0.006,0.00241,8.9787,0.00025,8.9787,0.00242,8.9787,0.45933,1856.75,20424.25,22769.14,0.0,4933.28,-2588.388,2998.85,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,22769.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.321,-4933.277,-0.136
475,23.75,0.0365,259.6826,0.006,0.00235,8.63258,0.00024,8.63258,0.00237,8.63258,0.45533,1856.75,20424.25,22570.36,0.0,4715.36,-2569.256,2999.03,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,22570.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.282,-4715.362,-0.132
480,24.0,0.0371,261.7892,0.0061,0.00229,8.28941,0.00024,8.28941,0.00231,8.28941,0.45151,1856.75,20424.25,22380.7,0.0,4502.58,-2546.124,2999.18,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,22380.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.242,-4502.578,-0.128
485,24.25,0.0377,263.8105,0.0062,0.00223,7.94969,0.00023,7.94969,0.00225,7.94969,0.44787,1856.75,20424.25,22199.95,0.0,4294.98,-2519.279,2999.31,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,22199.951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.203,-4294.98,-0.124
490,24.5,0.0382,265.7475,0.0062,0.00217,7.6139,0.00022,7.6139,0.00218,7.6139,0.44442,1856.75,20424.25,22027.93,0.0,4092.61,-2488.938,2999.42,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,22027.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.164,-4092.614,-0.12
495,24.75,0.0387,267.6011,0.0063,0.00211,7.28249,0.00022,7.28249,0.00212,7.28249,0.44113,1856.75,20424.25,21864.41,0.0,3895.51,-2455.345,2999.51,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21864.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.126,-3895.509,-0.116
500,25.0,0.0393,269.3727,0.0063,0.00205,6.95587,0.00021,6.95587,0.00206,6.95587,0.43802,1856.75,20424.25,21709.16,0.0,3703.68,-2418.761,2999.58,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21709.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.089,-3703.676,-0.112
505,25.25,0.0398,271.0633,0.0064,0.00199,6.63442,0.00021,6.63442,0.002,6.63442,0.43507,1856.75,20424.25,21561.93,0.0,3517.11,-2379.435,2999.65,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21561.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.052,-3517.115,-0.109
510,25.5,0.0403,272.6744,0.0064,0.00193,6.31848,0.0002,6.31848,0.00194,6.31848,0.43227,1856.75,20424.25,21422.46,0.0,3335.81,-2337.603,2999.7,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21422.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.015,-3335.814,-0.105
515,25.75,0.0407,274.2074,0.0065,0.00187,6.00838,0.00019,6.00838,0.00188,6.00838,0.42963,1856.75,20424.25,21290.51,0.0,3159.75,-2293.493,2999.75,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21290.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.98,-3159.752,-0.101
520,26.0,0.0412,275.6638,0.0065,0.00181,5.70439,0.00019,5.70439,0.00182,5.70439,0.42714,1856.75,20424.25,21165.83,0.0,2988.9,-2247.321,2999.79,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21165.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.945,-2988.901,-0.098
525,26.25,0.0416,277.0451,0.0066,0.00175,5.40677,0.00018,5.40677,0.00176,5.40677,0.42478,1856.75,20424.25,21048.18,0.0,2823.22,-2199.291,2999.82,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21048.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.911,-2823.225,-0.094
530,26.5,0.0421,278.353,0.0066,0.00169,5.11576,0.00018,5.11576,0.0017,5.11576,0.42257,1856.75,20424.25,20937.33,0.0,2662.68,-2149.601,2999.85,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20937.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.878,-2662.682,-0.091
535,26.75,0.0425,279.5892,0.0067,0.00164,4.83156,0.00017,4.83156,0.00165,4.83156,0.42048,1856.75,20424.25,20833.04,0.0,2507.22,-2098.438,2999.87,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20833.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.845,-2507.224,-0.087
540,27.0,0.0429,280.7553,0.0067,0.00158,4.55427,0.00016,4.55427,0.00159,4.55427,0.41842,1856.75,20424.25,20732.56,0.0,2356.6,-2048.29,2999.89,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20732.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.814,-2356.598,-0.084
545,27.25,0.0433,281.853,0.0067,0.00152,4.28253,0.00016,4.28253,0.00153,4.28253,0.41606,1856.75,20424.25,20618.82,0.0,2209.0,-2014.423,2999.91,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20618.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.782,-2208.996,-0.081
550,27.5,0.0436,282.8834,0.0068,0.00147,4.01406,0.00015,4.01406,0.00148,4.01406,0.41344,1856.75,20424.25,20491.56,0.0,2063.39,-1996.079,2999.92,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20491.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.751,-2063.389,-0.078
555,27.75,0.044,283.8468,0.0068,0.00141,3.74713,0.00015,3.74713,0.00142,3.74713,0.41063,1856.75,20424.25,20354.2,0.0,1919.21,-1989.261,2999.94,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20354.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.72,-1919.211,-0.074
560,28.0,0.0443,284.7436,0.0068,0.00136,3.48048,0.00014,3.48048,0.00137,3.48048,0.4077,1856.75,20424.25,20210.07,0.0,1776.11,-1990.284,2999.95,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20210.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.689,-1776.105,-0.071
565,28.25,0.0447,285.5737,0.0069,0.00131,3.21334,0.00014,3.21334,0.00131,3.21334,0.40471,1856.75,20424.25,20062.39,0.0,1633.9,-1995.76,2999.95,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20062.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.659,-1633.898,-0.068
570,28.5,0.045,286.3368,0.0069,0.00126,2.94536,0.00013,2.94536,0.00126,2.94536,0.40172,1856.75,20424.25,19914.24,0.0,1492.58,-2002.589,2999.96,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,19914.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.63,-1492.581,-0.065
575,28.75,0.0453,287.0329,0.0069,0.0012,2.6766,0.00012,2.6766,0.00121,2.6766,0.39879,1856.75,20424.25,19768.56,0.0,1352.29,-2007.971,2999.97,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,19768.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.601,-1352.285,-0.062
580,29.0,0.0456,287.6616,0.007,0.00115,2.40745,0.00012,2.40745,0.00116,2.40745,0.39598,1856.75,20424.25,19628.09,0.0,1213.26,-2009.414,2999.97,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,19628.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.573,-1213.258,-0.059
585,29.25,0.0459,288.2232,0.007,0.0011,2.13861,0.00011,2.13861,0.00111,2.13861,0.39333,1856.75,20424.25,19495.33,0.0,1075.84,-2004.756,2999.98,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,19495.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.545,-1075.84,-0.056
590,29.5,0.0461,288.7177,0.007,0.00105,1.87105,0.00011,1.87105,0.00106,1.87105,0.3909,1856.75,20424.25,19372.52,0.0,940.45,-1992.179,2999.98,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,19372.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.518,-940.447,-0.054
595,29.75,0.0464,289.1456,0.0071,0.001,1.60595,0.0001,1.60595,0.00101,1.60595,0.38871,1856.75,20424.25,19261.56,0.0,807.55,-1970.234,2999.98,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,19261.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.492,-807.547,-0.051
600,30.0,0.0466,289.5076,0.0071,0.00095,1.3417,0.0001,1.3417,0.00096,1.3417,0.3868,1856.75,20424.25,19053.68,0.0,677.65,-2048.214,2982.71,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,19053.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.466,-677.646,-0.048
605,30.25,0.0469,289.7974,0.0071,0.0009,1.02871,9e-05,1.02872,0.00091,1.02871,0.38523,1856.75,20424.25,18431.92,0.0,530.45,-2522.776,2897.7,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,18431.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.441,-530.449,-0.046
610,30.5,0.0471,290.0,0.0071,0.00085,0.65766,9e-05,0.65766,0.00086,0.65766,0.38411,1856.75,20424.25,17848.98,0.0,355.44,-2930.716,2814.94,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,17848.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.416,-355.443,-0.043
615,30.75,0.0473,290.1022,0.0072,0.0008,0.23731,8e-05,0.23731,0.0008,0.23731,0.38354,1856.75,20424.25,17307.04,0.0,156.71,-3273.922,2734.36,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,17307.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.391,-156.711,-0.04
620,31.0,0.0475,290.0931,0.0072,0.00075,-0.22387,8e-05,0.22387,0.00075,-0.22387,0.38359,1856.75,20424.25,16807.01,0.0,62.1,-3555.147,2655.9,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,16807.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.365,62.094,-0.038
625,31.25,0.0477,289.9636,0.0072,0.00069,-0.71787,7e-05,0.71787,0.00069,-0.71787,0.38431,1856.75,20424.25,16348.43,0.0,297.76,-3778.06,2579.5,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,16348.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.339,297.755,-0.035
630,31.5,0.0478,289.7067,0.0072,0.00063,-1.23724,7e-05,1.23724,0.00064,-1.23724,0.38572,1856.75,20424.25,15929.52,0.0,547.48,-3947.247,2505.1,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,15929.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.312,547.48,-0.032
635,31.75,0.048,289.317,0.0072,0.00057,-1.77522,6e-05,1.77522,0.00058,-1.77522,0.38781,1856.75,20424.25,15547.24,0.0,808.86,-4068.154,2432.64,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,15547.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.284,808.861,-0.029
640,32.0,0.0481,288.7908,0.0072,0.00051,-2.32581,5e-05,2.32581,0.00051,-2.32581,0.39053,1856.75,20424.25,15197.43,0.0,1079.83,-4146.989,2362.06,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,15197.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.255,1079.827,-0.026
645,32.25,0.0482,288.1257,0.0073,0.00044,-2.88394,5e-05,2.88394,0.00045,-2.88394,0.3938,1856.75,20424.25,14875.08,0.0,1358.59,-4190.575,2293.31,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,14875.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.224,1358.59,-0.023
650,32.5,0.0483,287.3205,0.0073,0.00037,-3.44546,4e-05,3.44546,0.00038,-3.44546,0.39753,1856.75,20424.25,14574.49,0.0,1643.59,-4206.177,2226.34,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,14574.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.192,1643.587,-0.02
655,32.75,0.0484,286.3749,0.0073,0.0003,-4.00722,3e-05,4.00722,0.0003,-4.00722,0.40156,1856.75,20424.25,14289.5,0.0,1933.44,-4201.308,2161.09,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,14289.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.158,1933.438,-0.016
660,33.0,0.0485,285.2891,0.0073,0.00023,-4.5671,2e-05,4.5671,0.00023,-4.5671,0.40576,1856.75,20424.25,14013.81,0.0,2226.91,-4183.531,2097.51,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,14013.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.122,2226.908,-0.013
665,33.25,0.0485,284.0637,0.0073,0.00015,-5.12395,2e-05,5.12395,0.00015,-5.12395,0.40995,1856.75,20424.25,13741.09,0.0,2522.88,-4160.277,2035.56,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,13741.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.084,2522.879,-0.009
670,33.5,0.0485,282.6996,0.0073,7e-05,-5.67762,1e-05,5.67762,7e-05,-5.67762,0.41394,1856.75,20424.25,13465.23,0.0,2820.33,-4138.691,1975.18,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,13465.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045,2820.328,-0.005
675,33.75,0.0486,281.1975,0.0073,-1e-05,-6.22889,-0.0,6.22889,1e-05,-6.22889,0.41752,1856.75,20424.25,13180.44,0.0,3118.31,-4125.502,1916.33,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,13180.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,3118.306,-0.0
680,34.0,0.0485,279.5577,0.0073,-9e-05,-6.77938,-1e-05,6.77938,9e-05,-6.77938,0.42053,1856.75,20424.25,12881.44,0.0,3415.93,-4126.88,1858.95,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,12881.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,3415.928,0.004
685,34.25,0.0485,277.7802,0.0073,-0.00018,-7.33019,-2e-05,7.33019,0.00018,-7.33019,0.42353,1856.75,20424.25,12581.59,0.0,3715.56,-4127.099,1803.02,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,12581.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,3715.563,0.009
690,34.5,0.0484,275.8652,0.0073,-0.00027,-7.87966,-3e-05,7.87966,0.00027,-7.87966,0.42679,1856.75,20424.25,12293.43,0.0,4019.01,-4111.809,1748.47,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,12293.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128,4019.014,0.013
695,34.75,0.0484,273.8133,0.0073,-0.00035,-8.42581,-4e-05,8.42581,0.00036,-8.42581,0.43031,1856.75,20424.25,12016.31,0.0,4325.61,-4082.328,1695.27,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,12016.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,4325.607,0.018
700,35.0,0.0483,271.6255,0.0073,-0.00045,-8.96683,-5e-05,8.96683,0.00045,-8.96683,0.43409,1856.75,20424.25,11749.61,0.0,4634.74,-4039.901,1643.38,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,11749.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223,4634.739,0.023
705,35.25,0.0481,269.3035,0.0072,-0.00054,-9.50109,-6e-05,9.50109,0.00054,-9.50109,0.43814,1856.75,20424.25,11492.68,0.0,4945.87,-3985.701,1592.75,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,11492.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,4945.869,0.028
710,35.5,0.048,266.8492,0.0072,-0.00063,-10.0271,-7e-05,10.0271,0.00063,-10.0271,0.44246,1856.75,20424.25,11244.9,0.0,5258.51,-3920.836,1543.35,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,11244.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,5258.511,0.034
715,35.75,0.0478,264.2647,0.0072,-0.00073,-10.54353,-8e-05,10.54353,0.00073,-10.54353,0.44706,1856.75,20424.25,11005.67,0.0,5572.23,-3846.352,1495.14,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,11005.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378,5572.233,0.039
720,36.0,0.0476,261.5528,0.0072,-0.00082,-11.04915,-9e-05,11.04915,0.00083,-11.04915,0.45194,1856.75,20424.25,10774.36,0.0,5886.64,-3763.25,1448.07,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,10774.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.432,5886.641,0.045
725,36.25,0.0474,258.7162,0.0072,-0.00092,-11.54291,-0.0001,11.54291,0.00093,-11.54291,0.45709,1856.75,20424.25,10550.33,0.0,6201.36,-3672.561,1402.11,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,10550.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488,6201.362,0.051
730,36.5,0.0472,255.7581,0.0071,-0.00102,-12.02385,-0.00011,12.02385,0.00103,-12.02385,0.46252,1856.75,20424.25,10332.97,0.0,6516.08,-3575.2,1357.22,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,10332.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.546,6516.078,0.057
735,36.75,0.0469,252.6817,0.0071,-0.00112,-12.49116,-0.00012,12.49116,0.00113,-12.49116,0.46824,1856.75,20424.25,10121.73,0.0,6830.51,-3472.007,1313.37,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,10121.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606,6830.51,0.063
740,37.0,0.0466,249.4907,0.0071,-0.00122,-12.94413,-0.00013,12.94413,0.00123,-12.94413,0.47423,1856.75,20424.25,9916.06,0.0,7144.41,-3363.778,1270.52,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,9916.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,7144.412,0.069
745,37.25,0.0463,246.1887,0.007,-0.00132,-13.38213,-0.00014,13.38213,0.00133,-13.38213,0.48052,1856.75,20424.25,9715.42,0.0,7457.56,-3251.269,1228.64,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,9715.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,7457.563,0.076
750,37.5,0.0459,242.7794,0.007,-0.00142,-13.80465,-0.00015,13.80465,0.00143,-13.80465,0.48709,1856.75,20424.25,9519.28,0.0,7769.77,-3135.202,1187.69,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,9519.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.794,7769.77,0.082
755,37.75,0.0456,239.267,0.007,-0.00153,-14.21128,-0.00016,14.21128,0.00153,-14.21128,0.49396,1856.75,20424.25,9327.13,0.0,8080.86,-3016.261,1147.64,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,9327.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.861,8080.862,0.089
760,38.0,0.0452,235.6553,0.0069,-0.00163,-14.60168,-0.00017,14.60168,0.00164,-14.60168,0.50111,1856.75,20424.25,9138.45,0.0,8390.69,-2895.103,1108.45,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,9138.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928,8390.693,0.096
765,38.25,0.0447,231.9484,0.0069,-0.00173,-14.9756,-0.00018,14.9756,0.00174,-14.9756,0.50856,1856.75,20424.25,8952.76,0.0,8699.13,-2772.351,1070.1,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,8952.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998,8699.134,0.103
