tick,temps_s,x,y,z,vx,vy,vz,vitesse,vitesse_horizontale,vitesse_verticale,pression,masse,poids,portance,poussee,trainee,resultante_y,gaz_total,gaz_capacite,regime_max,stress_su,capacite_su,au_sol,surcharge,f_gravite_x,f_gravite_y,f_gravite_z,f_ballon_x,f_ballon_y,f_ballon_z,f_ballon_x,f_ballon_y,f_ballon_z,f_ballon_x,f_ballon_y,f_ballon_z,f_helice@62.4.2_x,f_helice@62.4.2_y,f_helice@62.4.2_z,f_helice@62.4.22_x,f_helice@62.4.22_y,f_helice@62.4.22_z,f_helice@66.4.12_x,f_helice@66.4.12_y,f_helice@66.4.12_z,f_trainee_x,f_trainee_y,f_trainee_z
595,29.75,44.0206,9.7474,-5.0476,2.45325,0.0,-0.2813,2.46933,2.46933,0.0,1.23731,2116.25,23278.75,8846.78,2825.06,2777.21,-13914.619,433.33,4505,256.0,7680.0,8192.0,1,0,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,779.524,146.162,-89.384,779.524,146.162,-89.384,1200.155,225.031,-137.616,-2759.126,-0.0,316.376
600,30.0,44.6307,9.7474,-5.1176,2.38893,0.0,-0.27393,2.40458,2.40458,0.0,1.23731,2116.25,23278.75,8846.78,0.0,2777.22,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2759.136,-0.0,316.378
605,30.25,45.1826,9.7474,-5.1809,2.09171,0.0,-0.23985,2.10542,2.10542,0.0,1.23731,2116.25,23278.75,8846.78,0.0,2431.69,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2415.859,-0.0,277.016
610,30.5,45.6658,9.7474,-5.2363,1.83147,0.0,-0.21001,1.84347,1.84347,0.0,1.23731,2116.25,23278.75,8846.78,0.0,2129.15,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2115.291,-0.0,242.551
615,30.75,46.0888,9.7474,-5.2848,1.60361,0.0,-0.18388,1.61412,1.61412,0.0,1.23731,2116.25,23278.75,8846.78,0.0,1864.25,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1852.117,-0.0,212.374
620,31.0,46.4593,9.7474,-5.3273,1.4041,0.0,-0.161,1.4133,1.4133,0.0,1.23731,2116.25,23278.75,8846.78,0.0,1632.31,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1621.687,-0.0,185.951
625,31.25,46.7836,9.7474,-5.3645,1.22941,0.0,-0.14097,1.23746,1.23746,0.0,1.23731,2116.25,23278.75,8846.78,0.0,1429.23,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1419.925,-0.0,162.816
630,31.5,47.0676,9.7474,-5.397,1.07645,0.0,-0.12343,1.0835,1.0835,0.0,1.23731,2116.25,23278.75,8846.78,0.0,1251.41,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1243.266,-0.0,142.56
635,31.75,47.3163,9.7474,-5.4255,0.94252,0.0,-0.10807,0.9487,0.9487,0.0,1.23731,2116.25,23278.75,8846.78,0.0,1095.72,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1088.585,-0.0,124.823
640,32.0,47.534,9.7474,-5.4505,0.82526,0.0,-0.09463,0.83067,0.83067,0.0,1.23731,2116.25,23278.75,8846.78,0.0,959.4,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-953.149,-0.0,109.293
645,32.25,47.7247,9.7474,-5.4724,0.72259,0.0,-0.08286,0.72732,0.72732,0.0,1.23731,2116.25,23278.75,8846.78,0.0,840.03,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-834.564,-0.0,95.696
650,32.5,47.8916,9.7474,-5.4915,0.63269,0.0,-0.07255,0.63683,0.63683,0.0,1.23731,2116.25,23278.75,8846.78,0.0,735.52,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-730.732,-0.0,83.79
655,32.75,48.0378,9.7474,-5.5083,0.55397,0.0,-0.06352,0.5576,0.5576,0.0,1.23731,2116.25,23278.75,8846.78,0.0,644.01,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-639.818,-0.0,73.365
660,33.0,48.1657,9.7474,-5.5229,0.48505,0.0,-0.05562,0.48823,0.48823,0.0,1.23731,2116.25,23278.75,8846.78,0.0,563.89,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-560.215,-0.0,64.237
665,33.25,48.2778,9.7474,-5.5358,0.4247,0.0,-0.0487,0.42748,0.42748,0.0,1.23731,2116.25,23278.75,8846.78,0.0,493.73,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-490.516,-0.0,56.245
670,33.5,48.3759,9.7474,-5.547,0.37186,0.0,-0.04264,0.3743,0.3743,0.0,1.23731,2116.25,23278.75,8846.78,0.0,432.3,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-429.489,-0.0,49.248
675,33.75,48.4618,9.7474,-5.5569,0.3256,0.0,-0.03733,0.32773,0.32773,0.0,1.23731,2116.25,23278.75,8846.78,0.0,378.52,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-376.054,-0.0,43.12
680,34.0,48.537,9.7474,-5.5655,0.28509,0.0,-0.03269,0.28696,0.28696,0.0,1.23731,2116.25,23278.75,8846.78,0.0,331.43,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-329.268,-0.0,37.756
685,34.25,48.6029,9.7474,-5.5731,0.24962,0.0,-0.02862,0.25125,0.25125,0.0,1.23731,2116.25,23278.75,8846.78,0.0,290.19,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-288.302,-0.0,33.058
690,34.5,48.6605,9.7474,-5.5797,0.21856,0.0,-0.02506,0.21999,0.21999,0.0,1.23731,2116.25,23278.75,8846.78,0.0,254.09,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-252.433,-0.0,28.945
695,34.75,48.711,9.7474,-5.5855,0.19137,0.0,-0.02194,0.19262,0.19262,0.0,1.23731,2116.25,23278.75,8846.78,0.0,222.47,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-221.027,-0.0,25.344
700,35.0,48.7552,9.7474,-5.5905,0.16756,0.0,-0.01921,0.16866,0.16866,0.0,1.23731,2116.25,23278.75,8846.78,0.0,194.8,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-193.528,-0.0,22.191
705,35.25,48.7939,9.7474,-5.595,0.14671,0.0,-0.01682,0.14768,0.14768,0.0,1.23731,2116.25,23278.75,8846.78,0.0,170.56,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-169.45,-0.0,19.43
710,35.5,48.8278,9.7474,-5.5989,0.12846,0.0,-0.01473,0.1293,0.1293,0.0,1.23731,2116.25,23278.75,8846.78,0.0,149.34,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-148.368,-0.0,17.013
715,35.75,48.8575,9.7474,-5.6023,0.11248,0.0,-0.0129,0.11322,0.11322,0.0,1.23731,2116.25,23278.75,8846.78,0.0,130.76,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-129.909,-0.0,14.896
720,36.0,48.8835,9.7474,-5.6052,0.09848,0.0,-0.01129,0.09913,0.09913,0.0,1.23731,2116.25,23278.75,8846.78,0.0,114.49,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-113.746,-0.0,13.043
725,36.25,48.9062,9.7474,-5.6079,0.08623,0.0,-0.00989,0.0868,0.0868,0.0,1.23731,2116.25,23278.75,8846.78,0.0,100.25,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.595,-0.0,11.42
730,36.5,48.9262,9.7474,-5.6101,0.0755,0.0,-0.00866,0.076,0.076,0.0,1.23731,2116.25,23278.75,8846.78,0.0,87.77,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-87.203,-0.0,9.999
735,36.75,48.9436,9.7474,-5.6121,0.06611,0.0,-0.00758,0.06654,0.06654,0.0,1.23731,2116.25,23278.75,8846.78,0.0,76.85,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.354,-0.0,8.755
740,37.0,48.9589,9.7474,-5.6139,0.05788,0.0,-0.00664,0.05826,0.05826,0.0,1.23731,2116.25,23278.75,8846.78,0.0,67.29,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.855,-0.0,7.666
745,37.25,48.9722,9.7474,-5.6154,0.05068,0.0,-0.00581,0.05101,0.05101,0.0,1.23731,2116.25,23278.75,8846.78,0.0,58.92,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.537,-0.0,6.712
750,37.5,48.984,9.7474,-5.6168,0.04438,0.0,-0.00509,0.04467,0.04467,0.0,1.23731,2116.25,23278.75,8846.78,0.0,51.59,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.254,-0.0,5.877
755,37.75,48.9942,9.7474,-5.6179,0.03886,0.0,-0.00446,0.03911,0.03911,0.0,1.23731,2116.25,23278.75,8846.78,0.0,45.17,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.877,-0.0,5.146
760,38.0,49.0032,9.7474,-5.619,0.03402,0.0,-0.0039,0.03424,0.03424,0.0,1.23731,2116.25,23278.75,8846.78,0.0,39.55,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.294,-0.0,4.506
765,38.25,49.011,9.7474,-5.6199,0.02979,0.0,-0.00342,0.02998,0.02998,0.0,1.23731,2116.25,23278.75,8846.78,0.0,34.63,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.405,-0.0,3.945
770,38.5,49.0179,9.7474,-5.6207,0.02608,0.0,-0.00299,0.02625,0.02625,0.0,1.23731,2116.25,23278.75,8846.78,0.0,30.32,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.125,-0.0,3.454
775,38.75,49.0239,9.7474,-5.6214,0.02284,0.0,-0.00262,0.02299,0.02299,0.0,1.23731,2116.25,23278.75,8846.78,0.0,26.55,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.377,-0.0,3.024
780,39.0,49.0292,9.7474,-5.622,0.02,0.0,-0.00229,0.02013,0.02013,0.0,1.23731,2116.25,23278.75,8846.78,0.0,23.25,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.095,-0.0,2.648
785,39.25,49.0338,9.7474,-5.6225,0.01751,0.0,-0.00201,0.01762,0.01762,0.0,1.23731,2116.25,23278.75,8846.78,0.0,20.35,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.222,-0.0,2.319
790,39.5,49.0379,9.7474,-5.623,0.01533,0.0,-0.00176,0.01543,0.01543,0.0,1.23731,2116.25,23278.75,8846.78,0.0,17.82,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.706,-0.0,2.03
795,39.75,49.0414,9.7474,-5.6234,0.01342,0.0,-0.00154,0.01351,0.01351,0.0,1.23731,2116.25,23278.75,8846.78,0.0,15.6,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.503,-0.0,1.778
800,40.0,49.0445,9.7474,-5.6237,0.01175,0.0,-0.00135,0.01183,0.01183,0.0,1.23731,2116.25,23278.75,8846.78,0.0,13.66,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.574,-0.0,1.556
805,40.25,49.0472,9.7474,-5.624,0.01029,0.0,-0.00118,0.01036,0.01036,0.0,1.23731,2116.25,23278.75,8846.78,0.0,11.96,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.885,-0.0,1.363
810,40.5,49.0496,9.7474,-5.6243,0.00901,0.0,-0.00103,0.00907,0.00907,0.0,1.23731,2116.25,23278.75,8846.78,0.0,10.47,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.407,-0.0,1.193
815,40.75,49.0517,9.7474,-5.6245,0.00789,0.0,-0.0009,0.00794,0.00794,0.0,1.23731,2116.25,23278.75,8846.78,0.0,9.17,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.112,-0.0,1.045
820,41.0,49.0535,9.7474,-5.6247,0.00691,0.0,-0.00079,0.00695,0.00695,0.0,1.23731,2116.25,23278.75,8846.78,0.0,8.03,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.978,-0.0,0.915
825,41.25,49.0551,9.7474,-5.6249,0.00605,0.0,-0.00069,0.00609,0.00609,0.0,1.23731,2116.25,23278.75,8846.78,0.0,7.03,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.986,-0.0,0.801
830,41.5,49.0565,9.7474,-5.6251,0.0053,0.0,-0.00061,0.00533,0.00533,0.0,1.23731,2116.25,23278.75,8846.78,0.0,6.16,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.117,-0.0,0.701
835,41.75,49.0577,9.7474,-5.6252,0.00464,0.0,-0.00053,0.00467,0.00467,0.0,1.23731,2116.25,23278.75,8846.78,0.0,5.39,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.356,-0.0,0.614
840,42.0,49.0588,9.7474,-5.6254,0.00406,0.0,-0.00047,0.00409,0.00409,0.0,1.23731,2116.25,23278.75,8846.78,0.0,4.72,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.689,-0.0,0.538
845,42.25,49.0597,9.7474,-5.6255,0.00355,0.0,-0.00041,0.00358,0.00358,0.0,1.23731,2116.25,23278.75,8846.78,0.0,4.13,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.106,-0.0,0.471
850,42.5,49.0606,9.7474,-5.6256,0.00311,0.0,-0.00036,0.00313,0.00313,0.0,1.23731,2116.25,23278.75,8846.78,0.0,3.62,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.595,-0.0,0.412
855,42.75,49.0613,9.7474,-5.6256,0.00273,0.0,-0.00031,0.00274,0.00274,0.0,1.23731,2116.25,23278.75,8846.78,0.0,3.17,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.148,-0.0,0.361
860,43.0,49.0619,9.7474,-5.6257,0.00239,0.0,-0.00027,0.0024,0.0024,0.0,1.23731,2116.25,23278.75,8846.78,0.0,2.77,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.756,-0.0,0.316
865,43.25,49.0625,9.7474,-5.6258,0.00209,0.0,-0.00024,0.0021,0.0021,0.0,1.23731,2116.25,23278.75,8846.78,0.0,2.43,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.413,-0.0,0.277
870,43.5,49.063,9.7474,-5.6258,0.00183,0.0,-0.00021,0.00184,0.00184,0.0,1.23731,2116.25,23278.75,8846.78,0.0,2.13,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.113,-0.0,0.242
875,43.75,49.0634,9.7474,-5.6259,0.0016,0.0,-0.00018,0.00161,0.00161,0.0,1.23731,2116.25,23278.75,8846.78,0.0,1.86,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.85,-0.0,0.212
880,44.0,49.0637,9.7474,-5.6259,0.0014,0.0,-0.00016,0.00141,0.00141,0.0,1.23731,2116.25,23278.75,8846.78,0.0,1.63,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.62,-0.0,0.186
885,44.25,49.0641,9.7474,-5.626,0.00123,0.0,-0.00014,0.00124,0.00124,0.0,1.23731,2116.25,23278.75,8846.78,0.0,1.43,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.418,-0.0,0.163
890,44.5,49.0644,9.7474,-5.626,0.00108,0.0,-0.00012,0.00108,0.00108,0.0,1.23731,2116.25,23278.75,8846.78,0.0,1.25,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.242,-0.0,0.142
895,44.75,49.0646,9.7474,-5.626,0.00094,0.0,-0.00011,0.00095,0.00095,0.0,1.23731,2116.25,23278.75,8846.78,0.0,1.09,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.087,-0.0,0.125
900,45.0,49.0648,9.7474,-5.626,0.00082,0.0,-9e-05,0.00083,0.00083,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.96,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.952,-0.0,0.109
905,45.25,49.065,9.7474,-5.6261,0.00072,0.0,-8e-05,0.00073,0.00073,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.84,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.834,-0.0,0.096
910,45.5,49.0652,9.7474,-5.6261,0.00063,0.0,-7e-05,0.00064,0.00064,0.0,1.23731,2116.25,23278.75,8846.78,0.0,0.73,-14431.973,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,5988.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.73,-0.0,0.084
