tick,temps_s,x,y,z,vx,vy,vz,vitesse,vitesse_horizontale,vitesse_verticale,pression,masse,poids,portance,poussee,trainee,resultante_y,gaz_total,gaz_capacite,regime_max,stress_su,capacite_su,au_sol,surcharge,f_gravite_x,f_gravite_y,f_gravite_z,f_ballon_x,f_ballon_y,f_ballon_z,f_helice@11.10.10_x,f_helice@11.10.10_y,f_helice@11.10.10_z,f_helice@21.10.10_x,f_helice@21.10.10_y,f_helice@21.10.10_z,f_trainee_x,f_trainee_y,f_trainee_z
0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01207,1856.75,20424.25,0.0,0.0,0.0,-20424.25,0.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
5,0.25,-0.0,59.6155,-0.0,-0.0,-2.50226,-0.0,2.50226,0.0,-2.50226,1.01363,1856.75,20424.25,910.57,0.0,2037.27,-17476.408,54.47,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,910.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2037.269,0.0
10,0.5,-0.0,58.6711,-0.0,-0.0,-4.57433,-0.0,4.57433,0.0,-4.57433,1.01746,1856.75,20424.25,1804.71,0.0,4201.66,-14417.887,107.6,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,1804.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,4201.657,0.0
15,0.75,-0.0,57.2661,-0.0,-1e-05,-6.26996,-0.0,6.26996,1e-05,-6.26996,1.0232,1856.75,20424.25,2688.05,0.0,5999.25,-11736.944,159.42,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,2688.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,5999.254,0.0
20,1.0,-0.0,55.4876,-0.0,-3e-05,-7.63504,-0.0,7.63504,3e-05,-7.63504,1.0305,1856.75,20424.25,3564.84,0.0,7479.39,-9380.018,209.98,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,3564.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,7479.387,0.0
25,1.25,-0.0,53.4123,-0.0,-9e-05,-8.70928,-0.0,8.70928,9e-05,-8.70928,1.03909,1856.75,20424.25,4438.16,0.0,8681.51,-7304.575,259.31,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,4438.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,8681.513,0.0
30,1.5,-0.0001,51.1074,-0.0,-0.00021,-9.52737,-0.0,9.52737,0.00021,-9.52737,1.04871,1856.75,20424.25,5310.14,0.0,9637.83,-5476.281,307.46,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,5310.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,9637.831,0.0
35,1.75,-0.0001,48.6325,-0.0,-0.00041,-10.11998,-0.0,10.11998,0.00041,-10.11998,1.05913,1856.75,20424.25,6182.13,0.0,10375.18,-3866.941,354.47,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,6182.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,10375.184,0.001
40,2.0,-0.0003,46.0396,-0.0,-0.00074,-10.51439,-0.0,10.51439,0.00074,-10.51439,1.07017,1856.75,20424.25,7054.83,0.0,10916.44,-2452.986,400.37,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,7054.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,10916.436,0.003
45,2.25,-0.0005,43.3747,-0.0,-0.0012,-10.73501,-1e-05,10.73501,0.0012,-10.73501,1.08163,1856.75,20424.25,7928.42,0.0,11281.48,-1214.354,445.2,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,7928.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.156,11281.48,0.006
50,2.5,-0.0009,40.6778,-0.0,-0.00182,-10.80383,-1e-05,10.80383,0.00182,-10.80383,1.09336,1856.75,20424.25,8802.61,0.0,11487.98,-133.667,488.99,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,8802.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.794,11487.976,0.014
55,2.75,-0.0015,37.9838,-0.0,-0.0026,-10.74066,-3e-05,10.74066,0.0026,-10.74066,1.1052,1856.75,20424.25,9676.76,0.0,11551.88,804.388,531.79,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,9676.761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.614,11551.878,0.027
60,3.0,-0.0023,35.3232,-0.0,-0.00353,-10.56341,-5e-05,10.56341,0.00353,-10.56341,1.11701,1856.75,20424.25,10549.94,0.0,11487.82,1613.504,573.62,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,10549.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.612,11487.816,0.048
65,3.25,-0.0033,32.7218,-0.0,-0.00458,-10.28827,-8e-05,10.28827,0.00458,-10.28827,1.12869,1856.75,20424.25,11420.97,0.0,11309.36,2306.082,614.52,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,11420.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.767,11309.361,0.081
70,3.5,-0.0046,30.2019,-0.0001,-0.00571,-9.92986,-0.00012,9.92987,0.00572,-9.92986,1.14012,1856.75,20424.25,12288.52,0.0,11029.2,2893.47,654.53,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,12288.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.043,11029.202,0.126
75,3.75,-0.0062,27.7825,-0.0001,-0.00689,-9.50135,-0.00018,9.50135,0.00689,-9.50135,1.1512,1856.75,20424.25,13151.11,0.0,10659.27,3386.126,693.67,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,13151.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.392,10659.265,0.185
80,4.0,-0.0081,25.4791,-0.0002,-0.00805,-9.01457,-0.00025,9.01458,0.00805,-9.01457,1.16186,1856.75,20424.25,14007.21,0.0,10210.78,3793.736,731.98,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,14007.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.759,10210.78,0.259
85,4.25,-0.0102,24.4404,-0.0002,-0.00817,0.0,-0.00027,0.00818,0.00818,0.0,1.16669,1856.75,20424.25,14813.01,0.0,9.51,-5611.239,769.49,8926,32.0,0.0,8192.0,1,0,0.0,-20424.25,0.0,0.0,14813.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.503,-0.0,0.316
90,4.5,-0.0121,24.4404,-0.0003,-0.00695,0.0,-0.00023,0.00696,0.00696,0.0,1.16669,1856.75,20424.25,15520.38,0.0,8.09,-4903.871,806.24,8926,32.0,0.0,8192.0,1,0,0.0,-20424.25,0.0,0.0,15520.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.086,-0.0,0.268
95,4.75,-0.0137,24.4404,-0.0003,-0.00592,0.0,-0.00019,0.00592,0.00592,0.0,1.16669,1856.75,20424.25,16213.59,0.0,6.88,-4210.659,842.25,8926,32.0,0.0,8192.0,1,0,0.0,-20424.25,0.0,0.0,16213.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.881,-0.0,0.227
100,5.0,-0.015,24.4404,-0.0004,-0.00504,0.0,-0.00016,0.00504,0.00504,0.0,1.16669,1856.75,20424.25,16893.24,0.0,5.86,-3531.006,877.55,8926,32.0,0.0,8192.0,1,0,0.0,-20424.25,0.0,0.0,16893.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.855,-0.0,0.192
105,5.25,-0.0162,24.4404,-0.0004,-0.00428,0.0,-0.00014,0.00429,0.00429,0.0,1.16669,1856.75,20424.25,17559.93,0.0,4.98,-2864.322,912.18,8926,32.0,0.0,8192.0,1,0,0.0,-20424.25,0.0,0.0,17559.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.982,-0.0,0.162
110,5.5,-0.0171,24.4404,-0.0005,-0.00365,0.0,-0.00012,0.00365,0.00365,0.0,1.16669,1856.75,20424.25,18214.23,0.0,4.24,-2210.023,946.17,8926,32.0,0.0,8192.0,1,0,0.0,-20424.25,0.0,0.0,18214.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.239,-0.0,0.137
115,5.75,-0.018,24.4404,-0.0005,-0.0031,0.0,-0.0001,0.0031,0.0031,0.0,1.16669,1856.75,20424.25,18856.72,0.0,3.61,-1567.528,979.55,8926,32.0,0.0,8192.0,1,0,0.0,-20424.25,0.0,0.0,18856.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.605,-0.0,0.116
120,6.0,-0.0187,24.4404,-0.0005,-0.00264,0.0,-8e-05,0.00264,0.00264,0.0,1.16669,1856.75,20424.25,19487.98,0.0,3.07,-936.265,1012.34,8926,32.0,0.0,8192.0,1,0,0.0,-20424.25,0.0,0.0,19487.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.065,-0.0,0.098
125,6.25,-0.0193,24.4404,-0.0005,-0.00224,0.0,-7e-05,0.00224,0.00224,0.0,1.16669,1856.75,20424.25,20108.58,0.0,2.6,-315.666,1044.58,8926,32.0,0.0,8192.0,1,0,0.0,-20424.25,0.0,0.0,20108.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.603,-0.0,0.083
130,6.5,-0.0198,24.4414,-0.0005,-0.0019,0.01358,-6e-05,0.01371,0.0019,0.01358,1.16669,1856.75,20424.25,20719.05,0.0,7.04,288.122,1076.29,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,20719.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,-6.681,0.07
135,6.75,-0.0202,24.4556,-0.0006,-0.0016,0.09448,-5e-05,0.09449,0.0016,0.09448,1.16662,1856.75,20424.25,21319.14,0.0,82.11,812.801,1107.51,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21319.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.865,-82.093,0.058
140,7.0,-0.0206,24.4996,-0.0006,-0.00132,0.23806,-4e-05,0.23806,0.00132,0.23806,1.16642,1856.75,20424.25,21907.85,0.0,230.58,1253.027,1138.26,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,21907.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.544,-230.572,0.047
145,7.25,-0.0209,24.5875,-0.0006,-0.00104,0.434,-3e-05,0.434,0.00104,0.434,1.16601,1856.75,20424.25,22484.21,0.0,440.07,1619.883,1168.57,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,22484.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.231,-440.073,0.036
150,7.5,-0.0211,24.7311,-0.0006,-0.00076,0.67333,-2e-05,0.67333,0.00076,0.67333,1.16534,1856.75,20424.25,23047.34,0.0,700.05,1923.035,1198.47,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,23047.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921,-700.05,0.024
155,7.75,-0.0212,24.9401,-0.0006,-0.00049,0.94826,-1e-05,0.94826,0.00049,0.94826,1.16436,1856.75,20424.25,23596.44,0.0,1001.26,2170.932,1227.98,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,23596.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.613,-1001.261,0.011
160,8.0,-0.0213,25.2222,-0.0006,-0.00022,1.25206,0.0,1.25206,0.00022,1.25206,1.16305,1856.75,20424.25,24130.81,0.0,1335.6,2370.962,1257.13,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,24130.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,-1335.597,-0.001
165,8.25,-0.0213,25.5838,-0.0006,4e-05,1.57889,1e-05,1.57889,4e-05,1.57889,1.16137,1856.75,20424.25,24649.77,0.0,1695.94,2529.579,1285.94,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,24649.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,-1695.944,-0.014
170,8.5,-0.0213,26.0299,-0.0006,0.00029,1.9237,3e-05,1.9237,0.00029,1.9237,1.1593,1856.75,20424.25,25152.73,0.0,2076.07,2652.411,1314.43,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,25152.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.269,-2076.069,-0.026
175,8.75,-0.0212,26.5644,-0.0006,0.00053,2.28214,4e-05,2.28214,0.00053,2.28214,1.15683,1856.75,20424.25,25639.09,0.0,2470.51,2744.336,1342.62,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,25639.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.54,-2470.507,-0.039
180,9.0,-0.021,27.19,-0.0006,0.00076,2.65045,5e-05,2.65045,0.00076,2.65045,1.15394,1856.75,20424.25,26108.27,0.0,2874.48,2809.547,1370.51,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,26108.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.797,-2874.477,-0.05
185,9.25,-0.0208,27.9088,-0.0005,0.00098,3.02538,6e-05,3.02538,0.00098,3.02538,1.15062,1856.75,20424.25,26559.64,0.0,3283.79,2851.599,1398.11,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,26559.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.04,-3283.787,-0.062
190,9.5,-0.0205,28.7219,-0.0005,0.00119,3.40409,7e-05,3.40409,0.00119,3.40409,1.14689,1856.75,20424.25,26992.45,0.0,3694.76,2873.442,1425.42,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,26992.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.272,-3694.757,-0.073
195,9.75,-0.0202,29.6299,-0.0005,0.00139,3.7841,8e-05,3.7841,0.00139,3.7841,1.14273,1856.75,20424.25,27405.82,0.0,4104.14,2877.439,1452.4,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,27405.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.493,-4104.136,-0.085
200,10.0,-0.0198,30.6328,-0.0005,0.00159,4.1632,9e-05,4.1632,0.00159,4.1632,1.13816,1856.75,20424.25,27798.65,0.0,4509.03,2865.368,1479.02,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,27798.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.707,-4509.028,-0.096
205,10.25,-0.0194,31.7301,-0.0005,0.00178,4.53936,0.0001,4.53936,0.00178,4.53936,1.13318,1856.75,20424.25,28169.49,0.0,4906.81,2838.428,1505.23,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,28169.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.915,-4906.814,-0.107
210,10.5,-0.0189,32.9208,-0.0004,0.00197,4.91067,0.00011,4.91067,0.00198,4.91067,1.12779,1856.75,20424.25,28516.55,0.0,5295.07,2797.237,1530.93,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,28516.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.119,-5295.067,-0.119
215,10.75,-0.0184,34.2033,-0.0004,0.00217,5.27525,0.00012,5.27525,0.00217,5.27525,1.12203,1856.75,20424.25,28837.6,0.0,5671.49,2741.859,1556.02,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,28837.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.32,-5671.487,-0.131
220,11.0,-0.0178,35.5757,-0.0004,0.00236,5.6312,0.00013,5.6312,0.00236,5.6312,1.11589,1856.75,20424.25,29129.93,0.0,6033.82,2671.864,1580.32,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,29129.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.518,-6033.821,-0.144
225,11.25,-0.0172,37.0355,-0.0003,0.00255,5.97652,0.00015,5.97652,0.00256,5.97652,1.10939,1856.75,20424.25,29390.54,0.0,6379.82,2586.475,1603.69,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,29390.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.714,-6379.815,-0.156
230,11.5,-0.0165,38.5798,-0.0003,0.00274,6.30912,0.00016,6.30912,0.00275,6.30912,1.10257,1856.75,20424.25,29616.22,0.0,6707.19,2484.788,1625.9,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,29616.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.905,-6707.186,-0.169
235,11.75,-0.0158,40.2051,-0.0003,0.00293,6.62677,0.00017,6.62677,0.00294,6.62677,1.09542,1856.75,20424.25,29803.97,0.0,7013.63,2366.094,1646.77,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,29803.973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.091,-7013.629,-0.182
240,12.0,-0.015,41.9072,-0.0002,0.00311,6.9272,0.00019,6.9272,0.00312,6.9272,1.088,1856.75,20424.25,29951.35,0.0,7296.87,2230.226,1666.11,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,29951.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.269,-7296.872,-0.195
245,12.25,-0.0142,43.6815,-0.0002,0.00329,7.20819,0.0002,7.20819,0.00329,7.20819,1.08031,1856.75,20424.25,30056.89,0.0,7554.79,2077.859,1683.79,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,30056.893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.436,-7554.784,-0.208
250,12.5,-0.0134,45.523,-0.0001,0.00345,7.46767,0.00021,7.46767,0.00346,7.46767,1.07238,1856.75,20424.25,30120.4,0.0,7785.5,1910.653,1699.73,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,30120.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.591,-7785.499,-0.22
255,12.75,-0.0125,47.4258,-0.0001,0.00361,7.70389,0.00022,7.70389,0.00361,7.70389,1.06426,1856.75,20424.25,30142.99,0.0,7987.55,1731.197,1713.91,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,30142.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.731,-7987.545,-0.231
260,13.0,-0.0116,49.384,0.0,0.00374,7.91548,0.00024,7.91548,0.00375,7.91548,1.05596,1856.75,20424.25,30126.97,0.0,8159.95,1542.768,1726.39,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,30126.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.853,-8159.953,-0.242
265,13.25,-0.0106,51.3913,0.0001,0.00387,8.10154,0.00025,8.10154,0.00387,8.10154,1.04752,1856.75,20424.25,30075.54,0.0,8302.31,1348.983,1737.26,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,30075.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.955,-8302.311,-0.251
270,13.5,-0.0096,53.4412,0.0001,0.00397,8.26167,0.00025,8.26167,0.00398,8.26167,1.03897,1856.75,20424.25,29992.47,0.0,8414.77,1153.455,1746.67,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,29992.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.036,-8414.767,-0.259
275,13.75,-0.0086,55.5273,0.0002,0.00405,8.3959,0.00026,8.3959,0.00406,8.3959,1.03034,1856.75,20424.25,29881.75,0.0,8497.98,959.514,1754.75,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,29881.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.095,-8497.984,-0.265
280,14.0,-0.0076,57.6431,0.0003,0.00411,8.50469,0.00027,8.50469,0.00412,8.50469,1.02166,1856.75,20424.25,29747.35,0.0,8553.07,770.029,1761.66,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,29747.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.13,-8553.068,-0.27
285,14.25,-0.0066,59.7824,0.0003,0.00414,8.58882,0.00027,8.58882,0.00415,8.58882,1.01295,1856.75,20424.25,29593.05,0.0,8581.48,587.323,1767.55,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,29593.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.142,-8581.476,-0.273
290,14.5,-0.0055,61.9391,0.0004,0.00416,8.64936,0.00028,8.64936,0.00417,8.64936,1.00425,1856.75,20424.25,29422.34,0.0,8584.92,413.166,1772.55,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,29422.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.131,-8584.92,-0.274
295,14.75,-0.0045,64.1076,0.0005,0.00415,8.68755,0.00028,8.68755,0.00416,8.68755,0.99558,1856.75,20424.25,29238.34,0.0,8565.28,248.811,1776.8,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,29238.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.099,-8565.279,-0.274
300,15.0,-0.0035,66.2825,0.0005,0.00412,8.70476,0.00028,8.70476,0.00413,8.70476,0.98695,1856.75,20424.25,29043.8,0.0,8524.52,95.038,1780.4,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,29043.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.047,-8524.515,-0.272
305,15.25,-0.0025,68.4587,0.0006,0.00408,8.70243,0.00028,8.70243,0.00409,8.70243,0.97839,1856.75,20424.25,28841.15,0.0,8464.62,-47.722,1783.44,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,28841.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.976,-8464.623,-0.268
310,15.5,-0.0014,70.6316,0.0007,0.00401,8.68206,0.00027,8.68206,0.00402,8.68206,0.96992,1856.75,20424.25,28632.5,0.0,8387.58,-179.33,1786.02,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,28632.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.888,-8387.577,-0.264
315,15.75,-0.0004,72.7969,0.0007,0.00393,8.64512,0.00027,8.64512,0.00394,8.64512,0.96154,1856.75,20424.25,28419.66,0.0,8295.29,-299.886,1788.19,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,28419.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.786,-8295.294,-0.258
320,16.0,0.0005,74.9506,0.0008,0.00384,8.59306,0.00026,8.59306,0.00385,8.59306,0.95328,1856.75,20424.25,28204.19,0.0,8189.6,-409.661,1790.03,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,28204.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.671,-8189.604,-0.251
325,16.25,0.0015,77.0893,0.0009,0.00373,8.52728,0.00026,8.52728,0.00374,8.52728,0.94515,1856.75,20424.25,27987.42,0.0,8072.23,-509.058,1791.58,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,27987.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.546,-8072.232,-0.243
330,16.5,0.0024,79.2096,0.0009,0.00361,8.44913,0.00025,8.44913,0.00362,8.44913,0.93715,1856.75,20424.25,27770.47,0.0,7944.79,-598.562,1792.89,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,27770.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.414,-7944.786,-0.235
335,16.75,0.0033,81.3087,0.001,0.00349,8.35989,0.00024,8.35989,0.0035,8.35989,0.9293,1856.75,20424.25,27554.29,0.0,7808.75,-678.718,1794.0,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,27554.287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.275,-7808.754,-0.226
340,17.0,0.0041,83.384,0.0011,0.00336,8.26075,0.00023,8.26075,0.00337,8.26075,0.9216,1856.75,20424.25,27339.66,0.0,7665.5,-750.096,1794.94,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,27339.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.133,-7665.501,-0.216
345,17.25,0.0049,85.4332,0.0011,0.00322,8.15283,0.00022,8.15283,0.00323,8.15283,0.91405,1856.75,20424.25,27127.24,0.0,7516.27,-813.281,1795.73,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,27127.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.989,-7516.27,-0.206
350,17.5,0.0057,87.4542,0.0012,0.00309,8.03718,0.00021,8.03718,0.0031,8.03718,0.90667,1856.75,20424.25,26917.59,0.0,7362.19,-868.852,1796.39,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,26917.586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.845,-7362.188,-0.197
355,17.75,0.0065,89.4453,0.0012,0.00295,7.91476,0.0002,7.91476,0.00296,7.91476,0.89946,1856.75,20424.25,26711.14,0.0,7204.27,-917.378,1796.95,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,26711.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.703,-7204.271,-0.187
360,18.0,0.0072,91.4048,0.0013,0.00282,7.78648,0.00019,7.78648,0.00282,7.78648,0.89242,1856.75,20424.25,26508.28,0.0,7043.43,-959.405,1797.43,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,26508.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.563,-7043.432,-0.177
365,18.25,0.0079,93.3315,0.0013,0.00268,7.65314,0.00019,7.65314,0.00269,7.65314,0.88554,1856.75,20424.25,26309.28,0.0,6880.48,-995.453,1797.83,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,26309.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.427,-6880.484,-0.168
370,18.5,0.0085,95.2242,0.0014,0.00255,7.51551,0.00018,7.51551,0.00256,7.51551,0.87884,1856.75,20424.25,26114.39,0.0,6716.15,-1026.017,1798.17,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,26114.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.295,-6716.153,-0.159
375,18.75,0.0091,97.082,0.0014,0.00243,7.37428,0.00017,7.37428,0.00243,7.37428,0.87231,1856.75,20424.25,25923.77,0.0,6551.08,-1051.558,1798.45,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,25923.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.17,-6551.08,-0.15
380,19.0,0.0097,98.904,0.0014,0.00231,7.23008,0.00016,7.23008,0.00231,7.23008,0.86596,1856.75,20424.25,25737.57,0.0,6385.83,-1072.51,1798.7,8926,32.0,0.0,8192.0,0,0,0.0,-20424.25,0.0,0.0,25737.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.05,-6385.833,-0.142
